"","creative_properties","n","adid","creative_url","currency_code","spend","impressions","start_date","end_date","organization_name","billing_address","candidate_ballot_information","paying_advertiser_name","committee_name","committee_identification_number","disclosure_name_of_committee","advertising_jurisdiction","gender","age_bracket","country_code","regions_included","regions_excluded","electoral_districts_included","electoral_districts_excluded","radius_targeting_included","radius_targeting_excluded","metros_included","metros_excluded","postal_codes_included","postal_codes_excluded","location_categories_included","location_categories_excluded","interests","os_type","segments","language","advanced_demographics","targeting_connection_type","targeting_carrier_isp"
"130","web_view_url:https://kamalaharris.com/meet-kamala-harris/?utm_medium=ads&utm_source=Snapchat&utm_content=MadeTheFriesB.18s&utm_campaign=September",11,"40f18f53211814a8d2ae3f29df773b9a63619e6ca1f6ac9dec80a294c4c37d2d","https://www.snap.com/political-ads/asset/476f66f4a3abee543a159a503ca836ab70f18ac6af73a498942c1b1a126c4c6a?mediaType=mp4","USD",369,43527,2024-09-18,2024-11-06,"Harris for President","US","Kamala Harris","Harris for President",NA,NA,NA,NA,NA,"18+","united states","Michigan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","web_view_url:https://kamalaharris.com/meet-kamala-harris/?utm_medium=ads&utm_source=Snapchat&utm_content=Maintain.52s&utm_campaign=September",11,"995269b0ea82bbbfbf6fb7d13762a9c84a74ce08e3e2e257ca201ebbc04665f8","https://www.snap.com/political-ads/asset/8a1a775b262969c2bcb0def0b7b6f0167276e351ff3c30977ab06fffaba38062?mediaType=mp4","USD",437,40581,2024-09-18,2024-11-06,"Harris for President","US","Kamala Harris","Harris for President",NA,NA,NA,NA,NA,"18+","united states",NA,"California,Oregon,Idaho,Utah,Arizona",NA,NA,NA,NA,NA,NA,"89030,89104,89107,89110,89115,89142,89156,89433,89825,89883",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","web_view_url:https://kamalaharris.com/meet-kamala-harris/?utm_medium=ads&utm_source=Snapchat&utm_content=ManyOfUs.59s&utm_campaign=September",10,"88496d02e6a110ff4824bfa800a06d1a3c07921d259674df6c965b947e13c20a","https://www.snap.com/political-ads/asset/16982a661acc95e09f9805a5edec2b1b2e370b9f83d7fd81de0a3890cfcbc613?mediaType=mp4","USD",201,21743,2024-09-12,2024-11-06,"Harris for President","US","Kamala Harris","Harris for President",NA,NA,NA,NA,NA,"18+","united states","Arizona",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","web_view_url:https://kamalaharris.com/meet-kamala-harris/?utm_medium=ads&utm_source=Snapchat&utm_content=PriceGougingContrast.25s&utm_campaign=September",14,"f45b84e771f6bced8797c04f7703307b0301dd9dada10d5458445df07c252708","https://www.snap.com/political-ads/asset/2d1cb3132a1a947b0fd77374e3fd72ca3a4f82894d8965fa5c665f8f9e84eb1a?mediaType=mp4","USD",413,60590,2024-08-30,2024-09-27,"Harris for President","US","Kamala Harris","Harris for President",NA,NA,NA,NA,NA,"18+","united states","Wisconsin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","web_view_url:https://kamalaharris.com/meet-kamala-harris/?utm_medium=ads&utm_source=Snapchat&utm_content=PriceGougingPositive.22s&utm_campaign=September",26,"ec873641c5b853814386fb0d29be50793b23005128998dd53f713a5cc78f0544","https://www.snap.com/political-ads/asset/3eecd551b9f64be24e871ff33ddec574098e6030e9fc0c32e86ddcc56fc17031?mediaType=mp4","USD",1752,155892,2024-09-18,2024-11-06,"Harris for President","US","Kamala Harris","Harris for President",NA,NA,NA,NA,NA,"18+","united states","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","web_view_url:https://kamalaharris.com/meet-kamala-harris/?utm_medium=ads&utm_source=Snapchat&utm_content=Stories&utm_campaign=B-B",10,"fa9a09c62f5498bc749b9bb2b9e3197a8c263a023c42c4e9e64d33bdfed97e63","https://www.snap.com/political-ads/asset/22579fb3e6d6274c55c43f4c18331a39394d84f8f862d5b4ae6a1d99e6911089?mediaType=mp4","USD",82,7546,2024-09-12,2024-11-06,"Harris for President","US","Kamala Harris","Harris for President",NA,NA,NA,NA,NA,"18+","united states","Arizona",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","web_view_url:https://kamalaharris.com/meet-kamala-harris/?utm_medium=ads&utm_source=Snapchat&utm_content=Stories&utm_campaign=GM-RV",36,"5d80d075fbe4df6f1649f36605806cce8363281c6b10afc0b96f5b5489fe19e0","https://www.snap.com/political-ads/asset/a20a12dc6670acc63e8ce7b73ede73fe00c362e2d0b8efae68958c6232e0269a?mediaType=mp4","USD",79,12837,2024-10-06,2024-11-06,"Harris for President","US","Kamala Harris","Harris for President",NA,NA,NA,NA,NA,"18+","united states","Wisconsin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","web_view_url:https://kamalaharris.com/meet-kamala-harris/?utm_medium=ads&utm_source=Snapchat&utm_content=Story-MadeTheFriesB.18s&utm_campaign=September",14,"8069de23838fc8f8cc6477f910ce404222b220fa76f0fb0b9a28fd849586acbb","https://www.snap.com/political-ads/asset/630e1331dc23ed956f6dadd35dedf7e6c7eb2a2f11f25744591b1fc9cd00a519?mediaType=mp4","USD",20,3054,2024-08-30,2024-09-27,"Harris for President","US","Kamala Harris","Harris for President",NA,NA,NA,NA,NA,"18+","united states",NA,NA,NA,NA,NA,NA,NA,NA,"68003,68007,68010,68015,68017,68018,68022,68025,68028,68033,68036,68040,68041,68042,68046,68050,68059,68064,68065,68066,68069,68070,68073,68102,68104,68105,68106,68107,68108,68110,68111,68112,68114,68116,68117,68118,68122,68124,68127,68130,68131,68132,68133,68134,68135,68136,68137,68142,68144,68147,68152,68154,68157,68164,68182,68366,68648",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","web_view_url:https://kamalaharris.com/meet-kamala-harris/?utm_medium=ads&utm_source=Snapchat&utm_content=Story-ReadyOnDayOne.6s&utm_campaign=August",34,"423fc389b686daefc5239e747515f0ec4a9b44aaccb199f46f011a1d39058374","https://www.snap.com/political-ads/asset/9b1f8d0b21f4f5b2e75579e821d038266113f7100c5d795c6c4c79f6302dac12?mediaType=mp4","USD",112,9523,2024-08-24,2024-08-31,"Harris for President","US","Kamala Harris","Harris for President",NA,NA,NA,NA,NA,"30-35","united states","Michigan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","web_view_url:https://kamalaharris.com/meet-kamala-harris/?utm_medium=ads&utm_source=Snapchat&utm_content=Story-VPHarrisStandsUpForYou.33s&utm_campaign=August",33,"d53b884711663dee45365bc0a3b1a7b24e4818bbb741bc9caca15c75e8e5df4a","https://www.snap.com/political-ads/asset/36b2cc93d5c106db965302db5a902bb1c09105fd127c60592ac2de9aea58d5eb?mediaType=mp4","USD",282,32105,2024-08-24,2024-08-31,"Harris for President","US","Kamala Harris","Harris for President",NA,NA,NA,NA,NA,"18-29","united states",NA,NA,NA,NA,NA,NA,NA,NA,"27231,27260,27278,27305,27405,27406,27407,27502,27510,27511,27513,27514,27516,27517,27518,27519,27523,27539,27540,27545,27553,27560,27563,27571,27589,27601,27604,27606,27609,27610,27612,27613,27615,27616,27617,27701,27703,27704,27705,27707,27708,27712,27713,27818,27819,27825,27832,27839,27841,27844,27855,27857,27866,27874,27876,27878,27879,27891,27897,27910,27967,27983,27986,28007,28035,28119,28202,28203,28204,28205,28206,28209,28212,28213,28214,28215,28216,28217,28262,28269,28273,28278,28311,28347,28377,28423,28434,28456",NA,NA,NA,NA,NA,"Provided by Advertiser",NA,NA,NA,NA
"140","web_view_url:https://kamalaharris.com/meet-kamala-harris/?utm_medium=ads&utm_source=Snapchat&utm_content=Story-WeCanCountOnKamalaHarris.19s&utm_campaign=August",34,"dc51b955f90447e64b44b15b19689bcc5bd27eccb93abfe92402ca811ee83dad","https://www.snap.com/political-ads/asset/4c53bbe38868ed3251bc21d6a660f57e6a233a4ae3bc3c20a5b94c4515f1d7d9?mediaType=mp4","USD",40,5228,2024-08-24,2024-08-31,"Harris for President","US","Kamala Harris","Harris for President",NA,NA,NA,NA,NA,"18-29","united states",NA,NA,NA,NA,NA,NA,NA,NA,"03062,03063,03064,03109,03215,03223,03224,03229,03244,03251,03259,03262,03273,03290,03293,03301,03303,03304,03431,03444,03445,03446,03449,03450,03451,03455,03457,03458,03467,03570,03580,03581,03582,03586,03588,03593,03607,03608,03741,03743,03745,03748,03750,03766,03768,03770,03777,03781,03784,03801,03820,03823,03825,03840,03847,03857,03861,03869,03878",NA,NA,NA,NA,NA,"Provided by Advertiser",NA,NA,NA,NA
"141","web_view_url:https://kamalaharris.com/meet-kamala-harris/?utm_medium=ads&utm_source=Snapchat&utm_content=TaxCut.11s&utm_campaign=September",14,"8047375f14a87e8c4c220a46dec01a8b911cd71d2d52c2d311b1b8bb342a36d2","https://www.snap.com/political-ads/asset/7258fdeaec521f1ff7d55f7e89615f621ca1b0783bc618d10c5433eed59d316d?mediaType=mp4","USD",108,9542,2024-08-30,2024-09-27,"Harris for President","US","Kamala Harris","Harris for President",NA,NA,NA,NA,NA,"18+","united states","Nevada",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","web_view_url:https://kamalaharris.com/meet-kamala-harris/?utm_medium=ads&utm_source=Snapchat&utm_content=TaxCutALT.26s&utm_campaign=September",15,"9e28610e3d639bd4d81daea2d422edf6db2e2ef75cd232e30db67185ac4506b9","https://www.snap.com/political-ads/asset/3710af36f63b2d260f4acb7f44cc59c2d0442d7165106c14af67e4555031432f?mediaType=mp4","USD",3808,372129,2024-08-30,2024-09-27,"Harris for President","US","Kamala Harris","Harris for President",NA,NA,NA,NA,NA,"18+","united states","North Carolina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","web_view_url:https://kamalaharris.com/meet-kamala-harris/?utm_medium=ads&utm_source=Snapchat&utm_content=ThisPerson.54s&utm_campaign=September",11,"4daaa7defeaf698841b744418678d3668d1dfd8270c88e7313ede975eb94593e","https://www.snap.com/political-ads/asset/2f3c393179dbc1fcea71e557c9e5e69efe2f4b96acdf92f55af035688e3ba55b?mediaType=mp4","USD",299,34201,2024-09-18,2024-11-06,"Harris for President","US","Kamala Harris","Harris for President",NA,NA,NA,NA,NA,"18+","united states","Pennsylvania",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","web_view_url:https://kamalaharris.com/meet-kamala-harris/?utm_medium=ads&utm_source=Snapchat&utm_content=TrumpAntiVeteran.5s&utm_campaign=September",7,"f1945990f4500c0fdcb34c63629f8d8e9b8f1a2408eabd3923a98a40a6bde7a5","https://www.snap.com/political-ads/asset/97e07614cc4cd470bc9d8c1d8a5a118631eb7362d80671f91504f131c48ff067?mediaType=mp4","USD",1044,125987,2024-09-21,2024-10-01,"Harris for President","US","Kamala Harris","Harris for President",NA,NA,NA,NA,NA,"18+","united states","North Carolina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","web_view_url:https://kamalaharris.com/meet-kamala-harris/?utm_medium=ads&utm_source=Snapchat&utm_content=TrumpTaxCutdown1.15s&utm_campaign=September",15,"25902449fd8dfbdc06f5a9bcd658f4d2a26c11e8690067704a243e035636c25a","https://www.snap.com/political-ads/asset/57adc70d6c03a94f28e8718097a725ec72f6e0bd229e59617c8b8b1868bb3c1c?mediaType=mp4","USD",1625,239386,2024-08-30,2024-09-27,"Harris for President","US","Kamala Harris","Harris for President",NA,NA,NA,NA,NA,"18+","united states",NA,NA,NA,NA,NA,NA,NA,NA,"84536,85042,85045,85085,85087,85118,85121,85122,85123,85128,85131,85132,85137,85138,85139,85140,85141,85142,85143,85145,85147,85191,85193,85194,85212,85256,85263,85264,85298,85303,85307,85320,85321,85322,85325,85326,85332,85333,85335,85337,85338,85339,85340,85341,85342,85343,85344,85347,85348,85352,85354,85355,85356,85357,85360,85361,85365,85367,85371,85383,85387,85390,85392,85395,85396,85501,85530,85531,85534,85535,85536,85539,85541,85542,85543,85544,85545,85546,85550,85552,85553,85554,85601,85602,85603,85605,85606,85610,85611,85614,85615,85616,85617,85619,85622,85623,85624,85625,85629,85630,85631,85632,85634,85637,85638,85639,85640,85641,85643,85645,85646,85650,85653,85658,85704,85730,85735,85736,85737,85739,85742,85743,85745,85747,85749,85750,85755,85901,85911,85912,85922,85923,85924,85925,85926,85927,85928,85930,85931,85932,85933,85936,85937,85938,85939,85940,85941,86015,86017,86018,86020,86022,86023,86024,86025,86028,86030,86031,86033,86034,86035,86039,86042,86043,86044,86045,86046,86047,86053,86054,86305,86314,86315,86320,86321,86322,86323,86324,86325,86326,86327,86329,86331,86332,86334,86335,86337,86338,86401,86404,86409,86411,86413,86426,86431,86432,86434,86435,86436,86437,86438,86440,86444,86502,86503,86504,86505,86506,86507,86508,86510,86511,86512,86514,86515,86520,86535,86538,86540,86544,86545,86547,86556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","web_view_url:https://kamalaharris.com/meet-kamala-harris/?utm_medium=ads&utm_source=Snapchat&utm_content=TrumpTaxCutdown2.15s&utm_campaign=September",14,"b4cf50bcd7c459b70cff2f2f6938999a3d5457b6cb00ddddb508af1ab6f854d5","https://www.snap.com/political-ads/asset/825c9fc793fe64761670a61044b78de23080c24b878ea7b135df286c7c418fd1?mediaType=mp4","USD",163,25105,2024-08-30,2024-09-27,"Harris for President","US","Kamala Harris","Harris for President",NA,NA,NA,NA,NA,"18+","united states",NA,NA,NA,NA,NA,NA,NA,NA,"30011,30019,30021,30024,30025,30028,30039,30040,30041,30047,30055,30056,30079,30102,30103,30104,30105,30107,30110,30113,30114,30115,30124,30125,30132,30139,30145,30147,30148,30153,30170,30171,30173,30175,30176,30178,30182,30183,30184,30185,30187,30188,30189,30205,30206,30217,30256,30257,30258,30259,30276,30277,30285,30292,30295,30314,30318,30325,30355,30410,30411,30415,30420,30427,30428,30446,30451,30452,30454,30457,30470,30473,30504,30506,30507,30510,30511,30512,30513,30516,30517,30518,30519,30520,30521,30523,30525,30527,30528,30529,30530,30531,30533,30534,30535,30536,30538,30540,30541,30542,30543,30545,30546,30547,30548,30549,30552,30553,30554,30555,30557,30558,30559,30560,30563,30564,30565,30566,30567,30571,30572,30575,30576,30582,30619,30620,30621,30622,30624,30625,30627,30628,30629,30630,30633,30634,30641,30643,30646,30648,30650,30656,30660,30662,30663,30666,30667,30668,30677,30680,30701,30705,30707,30708,30710,30711,30720,30721,30726,30728,30730,30731,30733,30734,30735,30736,30739,30740,30746,30747,30751,30753,30755,30802,30803,30807,30808,30810,30814,30817,30820,31002,31003,31009,31011,31012,31014,31017,31019,31022,31025,31029,31032,31036,31037,31038,31044,31045,31046,31050,31052,31054,31055,31060,31064,31065,31067,31070,31072,31075,31076,31077,31081,31085,31094,31097,31303,31309,31327,31411,31510,31512,31513,31519,31532,31543,31544,31549,31553,31556,31557,31560,31562,31563,31565,31568,31622,31624,31630,31634,31637,31642,31648,31649,31711,31722,31733,31738,31772,31773,31775,31778,31781,31783,31784,31789,31790,31798,31804,31806,31807,31811,31823,31826,31832,39829,39866,39877",300143005430013362651197865984,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","web_view_url:https://kamalaharris.com/meet-kamala-harris/?utm_medium=ads&utm_source=Snapchat&utm_content=TrumpsNotFightingForYou.15s&utm_campaign=September",11,"d467e6fc4118ed35be21a767c4779273752bdc13231b12a1ff74fc4bbe391121","https://www.snap.com/political-ads/asset/4e99d02880e4fff574dde0a4b76822a81b7f8f6f3987d8975c5599e266db6641?mediaType=mp4","USD",257,37238,2024-09-18,2024-11-06,"Harris for President","US","Kamala Harris","Harris for President",NA,NA,NA,NA,NA,"18+","united states",NA,NA,NA,NA,NA,NA,NA,NA,"53204,53215",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","web_view_url:https://kamalaharris.com/meet-kamala-harris/?utm_medium=ads&utm_source=Snapchat&utm_content=Trust.33s&utm_campaign=September",11,"ab29154e99af3172edbc7659542f71f7e942e47e9383c1eae3316fcc63ba4f41","https://www.snap.com/political-ads/asset/b0b6a9787a9beadaa8fb512d0aab903547f45e3c5a73a8925a9d774e6e3f9bfe?mediaType=mp4","USD",452,41911,2024-09-18,2024-11-06,"Harris for President","US","Kamala Harris","Harris for President",NA,NA,NA,NA,NA,"18+","united states",NA,"California,Oregon,Idaho,Utah,Arizona",NA,NA,NA,NA,NA,NA,"89030,89104,89107,89110,89115,89142,89156,89433,89825,89883",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","web_view_url:https://kamalaharris.com/meet-kamala-harris/?utm_medium=ads&utm_source=Snapchat&utm_content=VeryMindful.15s&utm_campaign=September",15,"72733c158a2560128d2889c7994a19a62b2f905e96b3e7c10d754aa2e8cf2412","https://www.snap.com/political-ads/asset/ee4a1ac33f2c330c898cd12e37db48813f43c1fd0917d737f9aefe72a843b3ae?mediaType=mp4","USD",105,10693,2024-08-30,2024-09-27,"Harris for President","US","Kamala Harris","Harris for President",NA,NA,NA,NA,NA,"18+","united states","Nebraska",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","web_view_url:https://kamalaharris.com/meet-kamala-harris?utm_medium=ads&utm_source=Snapchat&utm_content=Determinacion.15s&utm_campaign=August",22,"c09124a01fe0f6061be335b2e96fc20b0fda79678dbcbf6c0fd131bddb15b93e","https://www.snap.com/political-ads/asset/8f70816c4be54d715bf43ea48b3e6728eb09efa074dd8507e8c6fd04cf17d10d?mediaType=mp4","USD",84,7269,2024-08-18,2024-09-19,"Harris for President","US","Kamala Harris","Harris for President",NA,NA,NA,NA,NA,"30-35","united states","Michigan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"es",NA,NA,NA
"151","web_view_url:https://kamalaharris.com/meet-kamala-harris?utm_medium=ads&utm_source=Snapchat&utm_content=Determinacion.30s&utm_campaign=August",22,"b113fda940277f0fe5f59862c66ef1d4001475501737b4a09d6b3783651ab5ff","https://www.snap.com/political-ads/asset/7c63555e1fd841483bb9f43c971001fdf8da1f9aa8e41783911f5cbbbfea4964?mediaType=mp4","USD",423,35350,2024-08-16,2024-09-19,"Harris for President","US","Kamala Harris","Harris for President",NA,NA,NA,NA,NA,"30-35","united states","Arizona",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"es",NA,NA,NA
"152","web_view_url:https://kamalaharris.com/meet-kamala-harris?utm_medium=ads&utm_source=Snapchat&utm_content=Determinacion.60s&utm_campaign=August",22,"3b1d24edbd6e3a7ef3880e2f848021cc068949abd1297b39761b7aaba000a2a8","https://www.snap.com/political-ads/asset/f75ff9a3cc721881af1075c1b164a5f56406f152af51e89314a7eba395e0eb36?mediaType=mp4","USD",454,37782,2024-08-16,2024-09-19,"Harris for President","US","Kamala Harris","Harris for President",NA,NA,NA,NA,NA,"30-35","united states","Arizona",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"es",NA,NA,NA
"153","web_view_url:https://kamalaharris.com/meet-kamala-harris?utm_medium=ads&utm_source=Snapchat&utm_content=Determination.15s&utm_campaign=August",22,"4547eec72833950575320915bdff9ff92986065b68534609928b4165c8947fb9","https://www.snap.com/political-ads/asset/065fc5aaccb5da53000d52bd641815dea4275f6340e119914ac59e0b6a196eea?mediaType=mp4","USD",291,34394,2024-08-17,2024-09-19,"Harris for President","US","Kamala Harris","Harris for President",NA,NA,NA,NA,NA,"30-35","united states","Wisconsin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","web_view_url:https://kamalaharris.com/meet-kamala-harris?utm_medium=ads&utm_source=Snapchat&utm_content=Determination.30s&utm_campaign=August",22,"3efefe4bb03126471dbfe390b43756b0dd475dbbc49c45f91ae6fdc3e5c8f790","https://www.snap.com/political-ads/asset/bbf6dce32400c04da81f4e9219d1063f3d3d8e719cefc96108d75c98b1aab386?mediaType=mp4","USD",2664,230609,2024-08-17,2024-09-19,"Harris for President","US","Kamala Harris","Harris for President",NA,NA,NA,NA,NA,"18-29","united states","Nevada",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","web_view_url:https://kamalaharris.com/meet-kamala-harris?utm_medium=ads&utm_source=Snapchat&utm_content=Determination.60s&utm_campaign=August",22,"ef048350cfb42597fe107c386a6d13a9b8f7cfb998aedbe0f259a222cf83bb6b","https://www.snap.com/political-ads/asset/9d594959f5527cea2240e815fb11a2955c78c1fb8af46be29ccf9dc79a3d16ca?mediaType=mp4","USD",614,50975,2024-08-17,2024-09-19,"Harris for President","US","Kamala Harris","Harris for President",NA,NA,NA,NA,NA,"30-35","united states","Pennsylvania",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","web_view_url:https://kamalaharris.com/meet-kamala-harris?utm_medium=ads&utm_source=Snapchat&utm_content=Feed-BisonInTheWH.63s&utm_campaign=August",56,"a250537c2dea0ab83590e3d3f4003d3f6552674bb8889c263af0d99b6ebd33c9","https://www.snap.com/political-ads/asset/d89c8b062f6f12e5bfe9b34679ae661767986c04542e9e5901855ed112192629?mediaType=mp4","USD",4604,322119,2024-08-08,2024-09-12,"Harris for President","US","Kamala Harris","Harris for President",NA,NA,NA,NA,NA,"18-29","united states","Pennsylvania",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","web_view_url:https://kamalaharris.com/meet-kamala-harris?utm_medium=ads&utm_source=Snapchat&utm_content=Feed-SpeechEcon.30s&utm_campaign=August",32,"01bb01c6008ce4518373c4a1a782ca1a28270074d5ad95cb615576536f929d8d","https://www.snap.com/political-ads/asset/b7b03c04c4d29dcd25a1e5501aaec82de315b34d558c8c11f63bf08b975d29bb?mediaType=mp4","USD",247,29626,2024-08-06,2024-09-03,"Harris for President","US","Kamala Harris","Harris for President",NA,NA,NA,NA,NA,"30-35","united states","North Carolina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","web_view_url:https://kamalaharris.com/meet-kamala-harris?utm_medium=ads&utm_source=Snapchat&utm_content=IApproveThisMessage.17s&utm_campaign=August",14,"22d997343023c40e31e56e32592832a531a1ac07a8d3efd80036eb8fb639e171","https://www.snap.com/political-ads/asset/7e5c1093dd1145e2f4b03c712e07c900a95d1a51e198aa056509f51c6a8b6fb1?mediaType=mp4","USD",141,7283,2024-08-14,2024-09-14,"Harris for President","US","Kamala Harris","Harris for President",NA,NA,NA,NA,NA,"18-29","united states","Michigan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","web_view_url:https://kamalaharris.com/meet-kamala-harris?utm_medium=ads&utm_source=Snapchat&utm_content=MyMother.30s&utm_campaign=September",7,"2f47b6141085a37237eabc88c2ff7df1dbd78cf319e2ccc3173e2f4c2ae688de","https://www.snap.com/political-ads/asset/da6fcd7801639a0a6423cf32270f8a169bc0f8d53e51460b06251e32427db264?mediaType=mp4","USD",4395,227785,2024-09-14,2024-10-05,"Harris for President","US","Kamala Harris","Harris for President",NA,NA,NA,NA,NA,"18+","united states","Nevada",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","web_view_url:https://kamalaharris.com/meet-kamala-harris?utm_medium=ads&utm_source=Snapchat&utm_content=Reduced.15s&utm_campaign=August",14,"8aa49618f5baf7d17c3031116f1aee03c592b7f28bb2d0c527ec2b5febd71994","https://www.snap.com/political-ads/asset/bcff580c841d896d9eb70e383a4abbb9513783dc4b3bcc1580f331ea6a613070?mediaType=mp4","USD",350,19581,2024-08-14,2024-09-14,"Harris for President","US","Kamala Harris","Harris for President",NA,NA,NA,NA,NA,"30-35","united states","Nevada",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","web_view_url:https://kamalaharris.com/meet-kamala-harris?utm_medium=ads&utm_source=Snapchat&utm_content=VotingForEveryone.72s&utm_campaign=August",14,"c24a74f7895833da8100983cf25722e3583cb565f2ef1d2d3713c37421a7b104","https://www.snap.com/political-ads/asset/877f93ae864f8227701e9310bebd2a8c0afa8c1cfbc37b236b636ba2896ff0a3?mediaType=mp4","USD",75,4413,2024-08-14,2024-09-14,"Harris for President","US","Kamala Harris","Harris for President",NA,NA,NA,NA,NA,"18-29","united states","Wisconsin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","web_view_url:https://kamalaharris.com/project2025/?utm_medium=ads&utm_source=Snapchat&utm_content=Backwards.30s&utm_campaign=September",10,"3486593b2d2fee705d0d5a9da3a1f490a7a0671d23c888284755d1fa427b87e9","https://www.snap.com/political-ads/asset/b899425fd5b55f5e9171f06739c77f849492b08ef4cda9c4b74d07a68d2b4e4a?mediaType=mp4","USD",6700,508751,2024-09-12,2024-11-06,"Harris for President","US","Kamala Harris","Harris for President",NA,NA,NA,NA,NA,"18+","united states",NA,NA,NA,NA,NA,NA,NA,NA,"48033,48034,48075,48141,48202,48203,48204,48205,48206,48207,48208,48213,48214,48215,48217,48219,48221,48223,48224,48227,48228,48234,48235,48238,48505",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","web_view_url:https://kamalaharris.com/project2025/?utm_medium=ads&utm_source=Snapchat&utm_content=CanYouBelieveTheyPutItInWriting.30s&utm_campaign=September",30,"6b4cfca73e882002cf5ed0946c96afcdee3f4a3e626330ed9a445c9ec29619ae","https://www.snap.com/political-ads/asset/4031f6d863ab3512a3ca72725b3b6e05746868981f561384ae6ecb97d983a003?mediaType=mp4","USD",2018,297068,2024-08-30,2024-11-06,"Harris for President","US","Kamala Harris","Harris for President",NA,NA,NA,NA,NA,"18+","united states",NA,NA,NA,NA,NA,NA,NA,NA,"30507,30285,31826,31556,30516,31512,30183,30680,30666,31790,30731,30545,30511,30512,31065,30747,30571,31510,30628,31806,30566,30107,30529,30582,30553,30705,30547,30470,30428,30534,30504,30110,30740,30624,31012,31563,30634,30113,31038,31623,31085,30104,30567,30521,30171,30188,30028,30576,31637,30328,30297,30807,30535,31002,31798,30751,30295,31064,30176,30506,31513,31649,30019,30552,30755,31009,30627,30730,30205,30345,31648,30575,30326,30633,31624,31016,30041,30565,30707,30329,30810,30720,30554,31060,31823,31549,31807,30660,30560,30178,30531,30802,30542,31555,30259,30055,30258,31784,30184,30728,31565,30341,31733,30139,30411,30530,31017,30546,31055,30182,30541,30555,31070,30153,30667,31775,31557,31014,30536,31003,30024,30260,31711,31045,30820,30517,31097,30656,30519,30735,31738,30721,30549,31772,30629,30103,30445,30563,30011,30733,30635,31019,30175,30350,31075,30292,30257,31067,30736,30510,30540,30114,30708,30753,30145,30619,31037,30543,30548,30527,30206,30817,30557,31201,31634,30746,31544,30650,30115,30739,30457,31046,30643,31744,31630,30648,30621,30559,31072,30710,30256,30520,30630,31036,30701,30538,30663,31022,30105,30558,30040,39877,30056,31622,30625,30620,30451,31077,30641,30148,31011,30473,30446,31789,30523,30711,30518,30564,30528,30346,31756,30662,30410,30217,31303,30572,31722",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
